memno,date,code,amount,
844,1998/3/31,A1,600,
844,1998/7/8,B1,-10000,
846,1998/9/30,A1,1280,
846,1999/3/31,A1,1520,
846,2000/11/30,A1,600,
846,2001/1/20,A1,600,
846,2002/3/28,A1,600,
846,2003/2/28,A1,600,
846,2003/8/27,C3,5504.99,
846,2003/9/30,A1,600,
847,1997/3/9,B1,-26000,
848,1997/8/30,A1,300,
848,1998/11/28,A1,300,
848,1999/1/30,A1,300,
848,2000/2/29,A1,300,
848,2002/11/30,A1,300,
848,2004/12/9,C0,639.77,
848,2005/2/26,A1,1500,
851,1997/6/30,C3,5442,
851,1998/9/30,A1,900,
851,2001/11/30,A1,1500,
851,2002/8/31,A1,1500,
851,2002/9/28,A1,1500,
851,2003/6/28,A1,1500,
857,1998/5/29,A1,1020,
857,1999/3/31,A1,1000,
857,2000/5/31,A1,1700,
857,2000/10/31,A1,700,
857,2001/2/28,A1,900,
857,2002/1/8,B0,-14013.6,
857,2002/4/9,C3,1353,
857,2003/7/31,A1,600,
858,1998/12/24,A1,800,
858,2001/6/8,C1,-7821.1,
858,2001/9/30,A1,600,
858,2001/12/22,A1,600,
858,2002/6/9,C1,-5238.2,
858,2004/12/9,C0,4754.58,
858,2004/9/13,C1,-4704.58,
858,2005/6/30,A1,600,
858,2005/8/13,H0,-25,
859,1997/12/24,A1,900,
859,1999/1/30,A1,650,
859,1999/3/31,A1,600,
862,2000/1/29,A1,800,
862,2002/3/28,A1,600,
862,2003/2/28,A1,600,
862,2004/7/31,A1,1500,
862,2005/8/31,A1,1500,
867,1999/1/30,A1,150,
867,1999/6/30,A1,150,
867,2000/5/31,A1,150,
867,2001/6/30,A1,150,
867,2001/5/9,B1,-25999.8,
868,1997/7/31,A1,30,
868,1998/7/20,C0,410.1,
868,1998/8/29,A1,30,
868,2000/12/23,A1,30,
868,2001/5/9,B1,-9430,
871,1997/2/28,A1,300,
871,1997/6/30,C3,141.6,
871,2000/4/29,A1,390,
871,2000/7/31,H0,25,
871,2000/8/31,A1,510,
871,2003/5/31,A1,300,
871,2003/9/30,A1,300,
871,2004/9/13,C1,-390.32,
873,1997/1/31,A1,475,
873,1997/8/30,A1,650,
874,1997/6/27,A1,1080,
874,1997/9/30,A1,1125,
874,1998/7/20,C0,4508.45,
874,1998/7/31,A1,600,
874,1999/7/19,H0,25,
874,1999/9/30,A1,900,
874,2003/12/24,A1,900,
874,2004/5/29,A1,900,
876,1998/7/20,C0,3539.52,
876,1999/11/30,A2,14,
876,2000/4/29,A2,49,
876,2005/8/15,C3,-3485,
880,2000/1/29,A1,900,
880,2000/5/31,A1,900,
880,2001/5/8,C0,8062.6,
880,2001/8/31,A1,900,
880,2002/5/31,A1,300,
880,2002/6/29,A1,300,
880,2004/9/13,C1,-408.35,
882,1997/6/30,C3,1236.65,
882,1999/12/24,A1,300,
882,2001/6/30,A1,360,
882,2001/12/22,A1,300,
882,2003/1/25,A1,300,
882,2003/8/26,H0,-25,
882,2005/8/13,H0,-25,
885,1997/6/30,C3,3447.3,
885,1997/9/30,A1,1150.05,
885,1999/1/30,A1,300,
885,1999/4/30,A1,300,
886,1997/12/24,A1,870,
886,1998/2/28,A1,960,
886,1998/10/31,A1,900,
886,1999/12/2,A3,600,
886,2000/7/31,H0,25,
893,1998/7/31,A1,585,
893,1998/8/29,A1,300,
893,2000/3/31,A1,491.7,
893,2001/6/30,A1,847.5,
893,2001/10/31,A1,600,
893,2002/7/9,H0,-25,
893,2003/1/25,A1,600,
893,2003/12/24,A1,600,
893,2004/5/29,A1,600,
893,2004/10/9,H0,25,
893,2004/9/29,A1,600,
893,2005/8/31,A1,600,
894,1998/5/29,A1,1240,
894,1998/11/28,A1,1480,
894,2001/6/8,C1,-8554.6,
894,2002/4/30,A1,1500,
894,2004/9/29,A1,1500,
894,2005/2/26,A1,1500,
894,2005/9/30,A1,1500,
895,1998/4/30,A1,300,
895,2000/4/29,A1,900,
895,2003/8/25,H0,25,
895,2004/2/28,A1,1500,
896,1997/12/24,A1,300,
896,1998/7/20,C0,3281.8,
896,1998/10/31,A1,900,
896,1999/3/31,A1,1200,
896,1999/7/19,H0,25,
896,2000/7/31,C0,5098.5,
896,2000/11/30,A1,862.5,
896,2000/12/23,A1,925,
896,2002/12/24,A1,300,
896,2003/8/30,A1,300,
900,1997/6/27,A1,340,
900,1999/4/30,A1,458.46,
900,2002/2/28,A1,300,
900,2002/4/9,C3,1059.4,
900,2003/8/27,C3,758.19,
900,2004/11/30,A1,300,
900,2005/3/31,A1,300,
900,2005/6/30,A1,300,
902,1997/6/27,A1,1200,
902,1998/3/31,A1,1500,
902,2000/11/30,A1,1500,
902,2002/2/28,A1,1500,
902,2002/6/9,H0,25,
904,1997/6/30,H3,25,
904,1999/8/31,A1,700,
904,2000/7/31,H0,25,
904,2004/1/17,A1,600,
904,2004/12/9,C0,2824.64,
904,2005/8/31,A1,600,
905,1997/6/30,H3,25,
905,1998/12/24,A1,520,
905,1999/12/24,A1,325,
905,2001/7/8,H0,25,
912,1997/6/30,H3,25,
912,1997/7/31,A1,600,
912,1998/7/31,A1,650,
912,1998/8/29,A1,700,
912,1999/6/30,A1,600,
912,1999/7/19,H0,25,
913,1997/6/27,A1,50,
913,1997/12/24,A1,50,
913,1998/7/20,H0,25,
913,1999/11/30,A1,300,
913,2001/5/31,A1,320,
913,2002/7/9,H0,-25,
913,2003/3/29,A1,300,
914,1997/8/30,A1,150,
914,1998/7/20,C0,565.8,
914,1998/7/20,H0,25,
914,2000/1/29,A1,150,
920,2000/5/31,A1,900,
920,2000/7/31,C0,3711.3,
920,2000/7/31,H0,25,
920,2000/8/31,A1,1050,
920,2002/2/28,A1,600,
920,2003/9/30,A1,600,
920,2005/2/26,A1,600,
920,2005/7/30,A1,600,
920,2005/9/30,A1,600,
921,1997/6/30,H3,25,
921,1997/8/30,A1,650,
921,1997/10/31,A1,750,
921,1998/3/31,A1,1000,
921,1999/7/19,H0,25,
921,2001/9/30,A1,600,
921,2002/3/28,A1,600,
921,2002/6/9,C1,-6880.05,
921,2005/8/31,A1,600,
922,1997/1/31,A1,150,
922,1997/4/30,A1,150,
922,1998/11/28,A1,150,
922,2003/7/31,A1,150,
922,2004/1/17,A1,150,
922,2005/5/31,A1,150,
922,2005/8/31,A1,150,
813,2000/11/30,A1,600,
813,2001/1/20,A1,600,
813,2002/1/31,A1,600,
813,2002/7/9,H0,-25,
813,2004/8/31,A1,600,
818,1998/9/30,A1,960,
818,1999/2/27,A1,712.5,
818,1999/6/30,A1,802.5,
818,1999/7/31,A1,825,
818,2000/8/31,A1,600,
818,2001/6/8,C1,-240.7,
818,2003/5/31,A1,600,
818,2005/7/30,A1,600,
819,1999/4/30,A1,300,
820,1997/1/31,A1,1840,
820,1998/6/30,A1,900,
820,1998/7/31,A1,900,
820,1999/3/31,A1,1000,
820,1999/7/31,A1,1200,
820,1999/9/30,A1,1300,
820,2000/7/29,A1,1340.52,
820,2000/7/31,C0,2729.07,
820,2001/3/31,A1,840,
820,2001/6/30,A1,600,
820,2002/10/31,A1,1500,
820,2005/5/31,A1,1500,
820,2005/7/30,A1,1500,
822,1998/4/30,A1,300,
822,2000/7/31,H0,25,
823,1998/4/30,A1,1050,
823,2002/10/31,A1,1500,
823,2003/7/31,A1,1500,
823,2003/8/25,H0,25,
823,2005/8/14,C0,6942.82,
824,1997/2/28,A1,1760,
824,1999/7/19,H0,25,
824,2001/3/31,A1,2155,
825,1997/6/27,A1,705,
825,1997/6/30,H3,25,
825,1997/11/29,A1,792.5,
825,1998/4/30,A1,880,
825,1998/9/30,A1,967.5,
825,1998/10/31,A1,985,
825,1999/2/27,A1,1055,
825,2001/7/31,A1,636,
825,2002/7/31,A1,600,
825,2002/4/9,C3,4379.7,
825,2003/3/29,A1,300,
825,2004/3/31,A1,300,
825,2005/8/15,C1,-239.97,
828,1997/10/31,A1,880,
828,1998/1/24,A1,335,
828,1999/1/30,A1,755,
828,1999/8/31,A1,1000,
828,2002/8/31,A1,300,
828,2003/3/29,A1,300,
828,2003/8/25,H0,25,
828,2004/12/9,C0,4654.2,
833,1997/4/30,A1,600,
833,1998/7/20,C0,3132.3,
833,1999/3/31,A1,600,
833,1999/9/30,A1,600,
833,2002/1/31,A1,600,
833,2004/6/30,A1,600,
833,2004/7/31,A1,600,
833,2004/9/13,C1,-2080.14,
833,2005/9/30,A1,600,
834,1997/3/4,A3,300,
834,1997/7/10,A3,600,
834,1999/8/31,A2,83,
834,2000/2/29,A2,33,
834,2001/9/30,A1,300,
834,2002/1/18,B0,-6500,
835,1997/2/9,A3,250,
835,1998/3/30,A3,250,
835,2001/5/31,A1,300,
835,2001/12/22,A1,300,
835,2004/5/29,A1,300,
836,1997/2/28,A1,300,
836,1997/10/31,A1,300,
836,1998/11/28,A1,300,
836,1999/2/27,A1,300,
836,1999/6/30,A1,300,
837,2001/7/31,A1,1216.36,
837,2004/9/13,C1,-8136.82,
841,1998/8/29,A1,900,
841,1999/3/31,A1,650,
841,1999/7/31,A1,850,
841,2001/7/8,H0,25,
841,2002/7/31,A1,300,
841,2004/1/17,A1,300,
841,2004/3/31,A1,300,
841,2005/2/26,A1,300,
841,2005/4/30,A1,300,
846,1997/1/31,A1,300,
846,1997/6/30,C3,2396,
846,1998/4/30,A1,1080,
846,1999/7/19,H0,25,
846,2000/7/31,C0,4958.1,
846,2000/8/31,A1,700,
846,2001/2/28,A1,600,
846,2001/4/28,A1,600,
846,2001/7/31,A1,600,
846,2002/11/30,A1,600,
846,2003/3/29,A1,600,
846,2003/6/28,A1,600,
846,2004/8/31,A1,600,
848,1997/5/31,A1,300,
848,1997/7/31,A1,300,
848,1999/8/31,A1,300,
848,1999/12/24,A1,300,
848,2000/5/31,A1,300,
848,2000/6/30,A1,300,
848,2002/7/31,A1,300,
848,2005/8/14,C0,1136.77,
851,1998/7/20,H0,25,
851,2000/6/30,A1,900,
851,2003/8/28,C1,-4863.82,
851,2004/9/29,A1,1500,
857,1998/10/31,A1,750,
857,2001/7/31,A1,1150,
857,2003/4/30,A1,600,
857,2005/12/8,H0,25,
857,2005/8/13,H0,-25,
858,1998/7/31,A1,1160,
858,1999/9/30,A1,1250,
858,1999/11/30,A1,650,
858,2001/2/28,A1,1400,
858,2001/10/31,A1,600,
858,2002/9/28,A1,600,
858,2003/3/29,A1,600,
859,1997/10/31,A1,800,
859,1998/7/20,C0,7751.6,
862,2001/4/28,A1,908,
862,2004/12/24,A1,1500,
867,1999/2/27,A1,150,
867,1999/5/29,A1,150,
867,1999/7/31,A1,150,
867,2000/7/31,C0,1302.3,
867,2001/7/8,H0,25,
867,2001/8/8,H0,-25,
868,1998/5/29,A1,30,
868,1999/2/27,A1,30,
868,1999/6/30,A1,30,
868,1999/7/19,H0,25,
868,2000/7/31,H0,25,
871,1998/6/30,A1,300,
871,2000/6/30,A1,450,
871,2000/11/30,A1,325,
871,2002/3/28,A1,300,
871,2004/8/31,A1,300,
871,2005/4/30,A1,300,
872,1997/2/28,A1,300,
874,2002/10/31,A1,900,
874,2003/3/29,A1,900,
876,1997/1/21,A3,450,
876,1997/2/13,A3,460,
876,1998/4/30,A2,5,
876,1998/6/30,A2,25,
876,1999/1/31,A2,40,
876,2000/10/31,A2,73,
876,2001/2/28,A2,35,
876,2001/9/30,A2,199,
876,2002/1/31,A2,351,
876,2002/9/28,A2,580,
876,2005/1/8,C0,3360.22,
880,1997/2/28,A1,960,
880,1999/7/19,H0,25,
880,2001/11/30,A1,300,
880,2002/4/30,A1,300,
880,2003/8/25,H0,25,
880,2003/8/28,C1,-392.94,
880,2004/11/9,H0,-25,
880,2005/9/30,A1,300,
882,1999/8/31,A1,420,
882,2001/5/31,A1,340,
882,2003/9/30,A1,300,
882,2003/11/29,A1,300,
882,2004/3/31,A1,300,
882,2005/7/30,A1,300,
883,1997/2/28,A1,800,
883,1998/11/28,A1,750,
885,1997/12/24,A1,1260.06,
885,2000/9/30,A1,300,
885,2001/4/28,A1,300,
886,1997/10/31,A1,780,
886,1999/7/19,H0,25,
893,1998/3/31,A1,525,
893,1998/7/20,C0,960.77,
893,1998/12/24,A1,300,
893,1999/2/27,A1,300,
893,1999/7/19,H0,25,
893,2000/7/29,A1,600,
893,2001/2/28,A1,757.5,
893,2003/3/29,A1,600,
893,2003/8/25,H0,25,
893,2004/7/31,A1,600,
893,2004/8/31,A1,600,
893,2005/8/14,C0,2647.23,
894,1997/8/30,A1,880,
894,1998/6/30,A1,1280,
894,1999/8/31,A1,600,
894,2000/4/29,A1,600,
894,2001/3/31,A1,600,
894,2001/6/30,A1,1500,
894,2001/7/8,H0,25,
894,2001/12/22,A1,1500,
894,2002/7/31,A1,1500,
895,1997/4/30,A1,1060,
895,1998/1/24,A1,300,
895,1999/5/29,A1,900,
895,2000/12/23,A1,900,
895,2003/4/30,A1,1500,
895,2004/7/31,A1,1500,
896,1997/6/27,A1,680,
896,1997/10/31,A1,840,
896,1999/4/30,A1,1260,
896,2001/4/28,A1,1175,
896,2001/12/22,A1,300,
896,2002/6/9,C1,-4591.44,
896,2003/5/31,A1,300,
896,2004/2/28,A1,300,
900,1997/1/31,A1,300,
900,1997/4/30,A1,320,
900,1997/8/30,A1,360,
900,1998/7/31,A1,383.4,
900,2000/1/29,A1,387.5,
900,2000/2/29,A1,400,
900,2000/4/29,A1,425,
900,2001/2/28,A1,550,
900,2001/8/31,A1,300,
900,2002/1/31,A1,300,
900,2005/5/31,A1,300,
902,1998/5/29,A1,1500,
902,1999/7/19,A0,25,
902,2000/5/31,A1,1500,
902,2000/10/31,A1,1500,
902,2001/7/31,A1,1500,
902,2002/8/31,A1,1500,
902,2003/7/31,A1,1500,
902,2005/6/30,A1,1500,
902,2005/12/8,H0,25,
904,1997/6/30,C3,752.2,
904,1998/6/24,A3,325,
904,1998/7/20,C0,1087.3,
904,1999/12/24,A1,800,
904,2000/9/30,A1,800,
904,2001/3/31,A1,1040,
904,2001/9/30,A1,600,
904,2002/6/9,H0,25,
904,2002/7/9,H0,-25,
904,2003/11/29,A1,600,
904,2005/8/14,C0,3112.64,
905,1998/4/30,A1,320,
905,1999/8/31,A1,720,
905,2000/5/31,A1,387.5,
905,2000/10/31,A1,450,
905,2001/3/31,A1,512.5,
905,2001/6/30,A1,550,
905,2001/7/31,A1,562.5,
905,2001/10/31,A1,300,
905,2003/1/25,A1,300,
905,2003/3/29,A1,300,
905,2003/10/31,A1,300,
912,1998/12/24,A1,900,
912,1999/2/27,A1,600,
912,1999/5/29,A1,3150,
912,2000/7/31,H0,25,
912,2001/1/20,A1,700,
912,2001/5/31,A1,700,
912,2001/6/8,C1,-6679.75,
913,1998/9/30,A1,360,
913,1999/7/19,C0,774.8,
913,2000/1/29,A1,300,
913,2000/2/29,A1,300,
913,2000/12/23,A1,300,
913,2002/3/28,A1,300,
913,2002/6/9,H0,25,
913,2003/5/31,A1,300,
913,2004/12/9,C0,1370.04,
914,1998/11/28,A1,150,
914,1999/1/30,A1,150,
914,1999/7/19,H0,25,
920,1997/3/27,A1,725,
920,1998/2/28,A1,1000,
825,2003/6/28,A1,300,
825,2003/8/28,C1,-4719.9,
825,2003/11/29,A1,300,
825,2004/10/30,A1,300,
825,2004/11/30,A1,300,
825,2005/3/31,A1,300,
825,2005/12/8,H0,25,
828,1998/3/31,A1,405,
828,1998/7/20,C0,3426.9,
828,1999/2/27,A1,790,
828,2000/7/31,C0,4921.4,
828,2001/5/31,A1,880,
828,2001/6/30,A1,920,
828,2002/5/31,A1,300,
828,2002/4/9,C3,5452.5,
828,2003/1/25,A1,300,
828,2004/10/30,A1,300,
828,2005/12/8,H0,25,
833,1998/2/28,A1,600,
833,1998/8/29,A1,600,
833,1999/1/30,A1,600,
833,1999/5/29,A1,600,
833,2001/10/31,A1,600,
833,2001/11/30,A1,600,
833,2002/6/29,A1,600,
833,2002/11/30,A1,600,
833,2003/8/25,H0,25,
833,2004/12/9,C0,2080.14,
834,1997/1/5,A3,300,
834,1999/5/29,A2,11,
835,1997/2/28,A1,510,
835,1997/6/27,A1,630,
835,1997/6/30,H3,25,
835,1998/10/31,A1,300,
835,2000/3/31,A1,460,
835,2002/1/31,A1,300,
835,2002/4/30,A1,300,
835,2002/8/31,A1,300,
835,2003/2/28,A1,300,
836,1998/4/30,A1,300,
836,1998/5/29,A1,300,
836,1998/12/24,A1,300,
836,1999/4/30,A1,300,
837,2000/7/31,H0,25,
837,2001/3/31,A1,1054.84,
837,2001/10/31,A1,1000,
837,2002/5/2,A3,1002,
837,2003/3/29,A1,1000,
837,2003/8/26,H0,-25,
837,2003/8/30,A1,1000,
837,2004/10/30,A1,500,
841,1998/1/24,A1,880,
841,1999/5/29,A1,750,
841,2001/6/8,C1,-382.4,
841,2003/7/31,A1,300,
844,1997/3/27,A1,680,
844,1997/6/27,A1,710,
844,1997/6/30,H3,25,
844,1997/10/31,A1,600,
844,1998/2/28,A1,600,
846,1997/6/27,A1,680,
846,1998/7/20,C0,3006.8,
846,1999/12/24,A1,600,
846,2001/6/8,C1,-5707.3,
846,2002/7/9,H0,-25,
846,2003/7/31,A1,600,
846,2003/8/26,H0,-25,
846,2003/12/24,A1,600,
846,2004/7/31,A1,600,
846,2004/11/30,A1,600,
848,1999/9/30,A1,300,
848,2000/7/31,C0,2305.6,
848,2001/6/30,A1,390,
848,2001/10/31,A1,300,
848,2002/6/29,A1,300,
848,2003/9/30,A1,300,
848,2003/12/24,A1,300,
848,2004/10/30,A1,1500,
848,2005/6/30,A1,1500,
851,1998/1/24,A1,900,
851,1998/10/31,A1,900,
851,2000/10/31,A1,900,
851,2001/8/8,H0,-25,
851,2002/4/30,A1,1500,
851,2002/6/9,C1,-3971.3,
851,2002/11/30,A1,1500,
857,1997/10/31,A1,740,
857,1998/12/24,A1,850,
857,1999/7/31,A1,1200,
857,2000/9/30,A1,650,
857,2001/7/8,H0,25,
857,2002/11/30,A1,600,
857,2004/11/9,H0,-25,
857,2004/11/30,A1,1500,
857,2005/1/29,A1,1500,
857,2005/9/30,A1,1500,
858,1998/1/24,A1,920,
858,1998/4/30,A1,1040,
858,1998/7/20,H0,25,
858,2000/10/31,A1,1200,
858,2005/8/14,C0,5042.58,
859,1997/6/30,H3,25,
859,1998/2/28,A1,650,
859,1998/9/30,A1,600,
859,1999/2/12,B1,-156496.8,
862,1997/7/31,A1,675,
862,2000/7/31,C0,5969.1,
862,2002/11/30,A1,600,
862,2003/4/30,A1,1500,
862,2003/8/30,A1,1500,
867,1997/1/31,A1,150,
867,1997/8/30,A1,150,
867,1999/9/30,A1,150,
867,2000/9/30,A1,150,
868,1997/6/27,A1,30,
868,1997/10/31,A1,30,
868,2000/8/31,A1,30,
871,1997/5/31,A1,300,
871,1999/2/27,A1,300,
871,2000/7/31,C0,846.5,
871,2001/10/31,A1,300,
871,2003/1/25,A1,300,
871,2004/7/31,A1,300,
873,1997/2/28,A1,500,
873,1997/3/27,A1,525,
874,1997/2/28,A1,1020,
874,1997/3/27,A1,1035,
874,1999/7/19,C0,5359.4,
874,2000/8/31,A1,900,
874,2001/1/20,A1,900,
874,2002/1/31,A1,900,
874,2004/11/30,A1,900,
876,1997/3/14,A3,460,
876,1999/2/27,A2,72,
876,1999/7/31,A2,79,
876,2000/4/28,A3,600,
876,2000/7/31,H0,25,
876,2001/7/31,A2,123,
876,2001/5/8,C0,4435.8,
876,2001/6/8,C1,-4435.8,
876,2001/12/22,A2,313,
876,2002/6/9,H0,25,
876,2002/12/24,A2,397.6,
876,2004/6/30,A2,523.61,
876,2005/9/30,A2,365.26,
880,1997/10/31,A1,930,
880,1998/2/28,A1,970,
880,2000/7/31,C0,7001.2,
880,2000/11/30,A1,900,
880,2001/9/30,A1,900,
880,2002/11/30,A1,300,
880,2004/1/17,A1,300,
880,2004/12/24,A1,300,
880,2005/6/30,A1,300,
880,2005/8/15,C1,-602.35,
882,1997/7/31,A1,400,
882,1998/2/28,A1,300,
882,2000/3/31,A1,320,
882,2001/8/8,H0,-25,
882,2001/11/30,A1,300,
882,2003/7/31,A1,300,
882,2005/8/15,C1,-673.21,
882,2005/8/31,A1,300,
883,1997/7/31,A1,750,
883,1997/11/29,A1,750,
883,1999/6/30,A1,800,
885,1997/1/31,A1,856.69,
885,1997/6/27,A1,1040.04,
885,1997/7/31,A1,1076.71,
885,1998/4/30,A1,600,
885,1998/7/31,A1,720,
885,1998/11/28,A1,300,
885,1998/12/24,A1,300,
886,1997/9/30,A1,735,
886,1998/10/7,A3,700,
893,1997/1/31,A1,315,
893,1997/2/28,A1,330,
893,1997/3/27,A1,345,
893,1997/7/31,A1,405,
893,1998/4/30,A1,540,
893,1999/4/30,A1,300,
893,1999/8/31,A1,357.51,
893,2000/10/31,A1,667.5,
893,2001/3/31,A1,780,
893,2001/5/31,A1,825,
893,2001/7/31,A1,734,
893,2002/12/24,A1,600,
893,2003/5/31,A1,600,
893,2005/2/26,A1,600,
893,2005/9/30,A1,600,
894,1997/2/28,A1,640,
894,1997/4/30,A1,720,
894,1999/2/27,A1,600,
894,1999/4/30,A1,600,
894,2001/1/20,A1,600,
894,2001/9/30,A1,1500,
894,2005/5/31,A1,1500,
894,2005/12/8,H0,25,
894,2005/8/31,A1,1500,
895,1997/5/31,A1,1080,
895,1997/6/30,H3,25,
895,1998/8/29,A1,900,
895,2000/11/30,A1,900,
895,2001/6/8,C1,-2098.5,
895,2002/11/30,A1,1500,
895,2005/8/15,C1,-4127.47,
896,1997/4/30,A1,600,
896,2002/6/9,H0,25,
896,2005/8/31,A1,300,
900,1998/7/20,H0,25,
900,2000/3/31,A1,412.5,
900,2000/5/31,A1,437.5,
900,2000/10/31,A1,500,
900,2004/4/30,A1,300,
902,1997/10/31,A1,1500,
902,2000/7/31,H0,25,
902,2001/9/30,A1,1500,
902,2002/5/31,A1,1500,
902,2003/8/27,C3,12630.33,
902,2003/11/29,A1,1500,
902,2004/10/9,H0,25,
902,2005/4/30,A1,1500,
904,1997/5/31,A1,400,
904,1998/6/30,A1,350,
904,1998/7/31,A1,375,
904,1998/11/28,A1,475,
904,1999/6/30,A1,650,
904,1999/7/19,H0,25,
904,1999/9/30,A1,725,
904,2000/11/30,A1,880,
904,2001/6/8,C1,-2730.4,
904,2001/12/22,A1,600,
904,2003/4/30,A1,600,
904,2004/7/31,A1,600,
904,2004/8/31,A1,600,
905,1997/6/27,A1,660,
905,1999/4/30,A1,620,
905,1999/5/29,A1,645,
905,2000/1/29,A1,337.5,
905,2000/2/29,A1,350,
905,2002/1/31,A1,300,
905,2002/7/9,H0,-25,
905,2002/12/24,A1,300,
905,2003/6/28,A1,300,
905,2004/4/30,A1,300,
905,2005/8/31,A1,300,
912,1998/2/28,A1,950,
912,1999/7/19,C0,5032.6,
912,2001/7/20,B1,-14750,
912,2002/7/9,H0,-25,
913,1997/3/27,A1,50,
913,1997/6/30,H3,25,
913,1998/6/30,A1,330,
913,1998/8/29,A1,350,
913,1999/3/31,A1,420,
913,2001/7/8,H0,25,
913,2001/8/31,A1,300,
913,2003/8/26,H0,-25,
913,2004/2/28,A1,300,
913,2004/10/30,A1,300,
914,1997/1/31,A1,150,
914,1999/7/31,A1,150,
914,2000/3/31,A1,150,
914,2000/8/31,A1,150,
920,2002/5/31,A1,600,
921,2002/5/1,A3,600,
921,2002/2/28,A1,600,
921,2003/7/31,A1,600,
921,2004/6/30,A1,600,
921,2005/4/30,A1,600,
922,1998/7/31,A1,150,
922,2000/7/31,H0,25,
922,2001/5/31,A1,150,
922,2002/4/9,C3,1337.5,
922,2002/9/28,A1,150,
922,2004/11/9,H0,-25,
922,2004/12/9,C0,1213.98,
924,1998/1/24,A1,950,
924,1998/5/29,A1,1150,
924,1998/10/31,A1,1400,
924,1998/11/28,A1,1450,
924,2001/1/20,A1,1466.71,
924,2001/6/30,A1,1800.06,
924,2002/7/31,A1,600,
924,2002/8/31,A1,600,
828,1997/9/30,A1,860,
828,1998/10/31,A1,650,
828,2000/8/31,A1,1420,
828,2000/9/30,A1,1455,
828,2002/1/31,A1,300,
828,2003/4/30,A1,300,
828,2005/6/30,A1,300,
828,2005/8/13,H0,-25,
833,1997/2/28,A1,600,
833,1997/6/27,A1,600,
833,1997/10/31,A1,600,
833,1997/12/24,A1,600,
833,2000/10/25,A3,720,
833,2002/8/31,A1,600,
833,2002/4/9,C3,4880,
833,2003/8/28,C1,-2255.18,
833,2005/1/29,A1,600,
834,1997/9/7,A3,638,
834,1998/2/1,A3,1200,
834,1998/4/5,B0,-74800,
834,1998/7/20,C0,2.07,
834,1999/7/19,C0,126,
834,1999/9/30,A2,7,
835,1997/6/30,C3,2478.9,
835,1997/10/31,A1,185,
835,1997/6/11,A3,250,
835,1998/1/27,A3,250,
835,1998/11/28,A1,300,
835,1999/4/30,A1,300,
835,2000/5/31,A1,300,
835,2000/7/31,C0,3846,
835,2003/11/29,A1,300,
835,2004/8/31,A1,300,
835,2004/11/30,A1,600,
837,1997/10/31,A1,800,
837,1998/7/20,H0,25,
837,1998/7/31,A1,1040,
837,1999/5/29,A1,780,
837,2000/11/30,A1,1367.5,
837,2000/12/23,A1,1420,
837,2001/9/30,A1,1000,
841,1997/4/30,A1,890,
841,1997/9/30,A1,720,
841,1998/10/31,A1,700,
841,2001/4/28,A1,350,
841,2002/6/29,A1,300,
841,2002/6/9,C1,-515.1,
841,2002/9/28,A1,300,
841,2003/1/25,A1,300,
841,2004/2/28,A1,300,
844,1998/1/24,A1,600,
846,1997/7/31,A1,720,
846,1997/10/31,A1,840,
846,1998/8/29,A1,1240,
846,2001/7/8,H0,25,
846,2001/12/22,A1,600,
846,2002/2/28,A1,600,
846,2002/4/30,A1,600,
846,2002/6/9,C1,-5145,
846,2002/10/31,A1,600,
846,2003/8/28,C1,-5504.99,
846,2003/8/30,A1,600,
846,2004/5/29,A1,600,
846,2004/9/29,A1,600,
848,1998/3/31,A1,300,
848,1998/4/30,A1,300,
848,1999/10/30,A1,300,
848,2000/9/30,A1,300,
848,2000/10/31,A1,310,
848,2001/3/31,A1,360,
848,2001/8/31,A1,300,
848,2003/4/30,A1,300,
848,2003/8/28,C1,-2610.96,
848,2004/11/30,A1,1500,
848,2005/3/31,A1,1500,
851,1997/5/31,A1,900,
851,1998/8/29,A1,900,
851,1999/3/31,A1,900,
851,2002/5/31,A1,1500,
851,2003/2/28,A1,1500,
851,2003/7/31,A1,1500,
857,1997/3/27,A1,460,
857,1997/4/30,A1,500,
857,1999/6/30,A1,1150,
857,2000/3/31,A1,1600,
857,2000/12/23,A1,800,
858,1997/4/30,A1,975,
858,1997/7/31,A1,680,
858,1998/8/29,A1,600,
858,2000/6/30,A1,1000,
858,2000/9/30,A1,1150,
858,2001/5/31,A1,1550,
858,2001/11/30,A1,600,
858,2003/2/28,A1,600,
858,2005/7/30,A1,600,
862,1998/7/20,C0,4237.7,
862,1999/7/31,A1,1150,
862,2001/6/30,A1,996,
862,2003/5/31,A1,1500,
862,2003/7/31,A1,1500,
862,2004/11/9,H0,-25,
862,2005/8/15,C1,-6672.09,
867,1998/12/24,A1,150,
868,1997/5/31,A1,30,
868,1999/7/31,A1,30,
868,1999/9/30,A1,30,
871,1997/1/31,A1,300,
871,1998/5/29,A1,300,
871,1998/7/31,A1,300,
871,1999/3/31,A1,300,
871,2001/4/28,A1,450,
871,2001/7/8,H0,25,
871,2001/8/8,H0,-25,
871,2001/9/30,A1,300,
871,2002/1/31,A1,300,
871,2002/6/9,H0,25,
871,2003/2/28,A1,300,
871,2003/6/28,A1,300,
871,2003/8/30,A1,300,
871,2004/10/9,H0,25,
871,2005/8/13,H0,-25,
873,1997/11/29,A1,725,
874,1997/11/29,A1,1155,
874,2000/2/29,A1,900,
874,2000/7/29,A1,900,
874,2001/6/30,A1,900,
